gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
jgi|Aurli1|46040|fgenesh1_kg.13_#_172_#_isotig00626	851.5548	-1.012779	0.19524564	7.925591e-08	3.016077e-07
jgi|Aurli1|46041|fgenesh1_kg.13_#_173_#_isotig03571	6211.622	-1.868102	0.21201375	4.163076e-20	5.349949e-19
jgi|Aurli1|46045|fgenesh1_kg.13_#_177_#_isotig03713	374.9698	-0.7828125	0.09650043	2.936972e-16	2.675386e-15
jgi|Aurli1|46048|fgenesh1_kg.13_#_180_#_isotig12070	156.912	3.343915	0.30859927	3.129755e-28	7.320861e-27
jgi|Aurli1|46054|fgenesh1_kg.13_#_186_#_isotig03964	480.6605	0.619337	0.08444612	1.625851e-13	1.141637e-12
jgi|Aurli1|46061|fgenesh1_kg.13_#_193_#_isotig08871	181.7187	0.3132409	0.14413006	0.02720593	0.04351423
jgi|Aurli1|46062|fgenesh1_kg.13_#_194_#_isotig02593	1375.475	0.556563	0.10041875	2.308166e-08	9.367844e-08
jgi|Aurli1|46064|fgenesh1_kg.13_#_196_#_isotig00814	295.5842	1.353987	0.22754931	3.819857e-10	1.897772e-09
jgi|Aurli1|46067|fgenesh1_kg.13_#_199_#_isotig04163	786.4674	-1.237072	0.28468332	2.797517e-06	8.68296e-06
jgi|Aurli1|46070|fgenesh1_kg.13_#_202_#_isotig04506	1982.365	0.03192366	0.17957748	0.8554062	0.885933
jgi|Aurli1|46082|fgenesh1_kg.13_#_214_#_isotig00905	496.0097	-0.7053295	0.15080083	1.881107e-06	5.991585e-06
jgi|Aurli1|46090|fgenesh1_kg.13_#_222_#_isotig10555	12.74379	-0.6433245	0.41065081	0.07243323	0.10524
jgi|Aurli1|461|gm1.461_g	205.803	0.5643671	0.12485441	4.719761e-06	1.420334e-05
jgi|Aurli1|46114|fgenesh1_kg.13_#_246_#_isotig04354	2562.08	-0.05358858	0.16537901	0.740722	0.7903948
jgi|Aurli1|46117|fgenesh1_kg.13_#_249_#_isotig04227	968.227	-0.7410455	0.19535446	9.010262e-05	0.0002249153
jgi|Aurli1|46123|fgenesh1_kg.13_#_255_#_isotig01730	1632.663	0.4694859	0.14952078	0.00139466	0.002856741
jgi|Aurli1|46124|fgenesh1_kg.13_#_256_#_isotig10935	22.94049	0.9015209	0.38500457	0.00802578	0.01431761
jgi|Aurli1|46127|fgenesh1_kg.13_#_259_#_isotig07405	246.5741	-1.042705	0.22118484	8.310704e-07	2.769612e-06
jgi|Aurli1|46130|fgenesh1_kg.13_#_262_#_isotig05675	667.7561	1.018441	0.08124504	1.823427e-36	7.005548e-35
jgi|Aurli1|46138|fgenesh1_kg.14_#_2_#_isotig00352	2302.26	0.6917935	0.1484807	2.091602e-06	6.620801e-06
jgi|Aurli1|46143|fgenesh1_kg.14_#_7_#_isotig06170	1012.009	-0.726317	0.10467277	2.519281e-12	1.58175e-11
jgi|Aurli1|46153|fgenesh1_kg.14_#_17_#_isotig05656	1548.049	0.431827	0.12591682	0.0005160319	0.001141861
jgi|Aurli1|46155|fgenesh1_kg.14_#_19_#_isotig07199	28.91687	-1.637333	0.34628943	1.474615e-07	5.425091e-07
jgi|Aurli1|46158|fgenesh1_kg.14_#_22_#_isotig10187	12809.27	1.048966	0.11038127	7.184505e-22	1.047882e-20
jgi|Aurli1|46163|fgenesh1_kg.14_#_27_#_isotig06801	104.8793	-0.01887944	0.26269532	0.9395586	0.9533152
jgi|Aurli1|46166|fgenesh1_kg.14_#_30_#_isotig07011	2225.943	1.035705	0.08858841	5.175383e-32	1.496119e-30
jgi|Aurli1|46169|fgenesh1_kg.14_#_33_#_isotig00455	7341.467	2.075182	0.20178977	2.43826e-26	5.022138e-25
jgi|Aurli1|4617|gm1.4617_g	15.61396	-3.449709	0.47067972	2.432341e-14	1.832908e-13
jgi|Aurli1|46170|fgenesh1_kg.14_#_34_#_isotig00478	25666.73	-2.544484	0.16055495	9.233478e-58	1.211792e-55
jgi|Aurli1|46177|fgenesh1_kg.14_#_41_#_isotig05280	2771.77	0.7440624	0.16227416	2.773276e-06	8.614932e-06
jgi|Aurli1|46187|fgenesh1_kg.14_#_51_#_isotig11750	26.11364	2.591557	0.3729893	1.859187e-13	1.297494e-12
jgi|Aurli1|46192|fgenesh1_kg.14_#_56_#_isotig11362	26.82608	-2.510517	0.31110631	3.39953e-17	3.420287e-16
jgi|Aurli1|46196|fgenesh1_kg.14_#_60_#_isotig06224	603.9411	0.1932109	0.12389488	0.1145817	0.1586153
jgi|Aurli1|46198|fgenesh1_kg.14_#_62_#_isotig00633	4182.863	0.5963398	0.16038492	0.00014703	0.0003549495
jgi|Aurli1|46200|fgenesh1_kg.14_#_64_#_isotig08824	84.52597	0.9058613	0.16095824	8.567481e-09	3.646836e-08
jgi|Aurli1|46201|fgenesh1_kg.14_#_65_#_isotig06165	597.9905	0.5405319	0.14065103	9.457354e-05	0.0002352836
jgi|Aurli1|46211|fgenesh1_kg.14_#_75_#_isotig03253	787.7958	-0.9100344	0.16884825	3.279246e-08	1.304835e-07
jgi|Aurli1|46214|fgenesh1_kg.14_#_78_#_isotig06695	2670.203	1.226785	0.14254195	1.622621e-18	1.836906e-17
jgi|Aurli1|46216|fgenesh1_kg.14_#_80_#_isotig06981	798.9021	-0.7558103	0.13807207	2.667841e-08	1.076281e-07
jgi|Aurli1|46218|fgenesh1_kg.14_#_82_#_isotig04066	285.5961	-0.4031257	0.10475756	0.0001039357	0.0002572804
jgi|Aurli1|46221|fgenesh1_kg.14_#_85_#_isotig07235	262.9539	1.816809	0.15756821	3.214288e-32	9.420531e-31
jgi|Aurli1|46223|fgenesh1_kg.14_#_87_#_isotig04130	390.4595	0.8810251	0.12699773	1.989285e-12	1.264513e-11
jgi|Aurli1|46224|fgenesh1_kg.14_#_88_#_isotig01968	1815.113	0.8751816	0.14482012	7.552257e-10	3.649396e-09
jgi|Aurli1|46232|fgenesh1_kg.14_#_96_#_isotig13263	5.783684	-0.4163607	0.4039313	0.2400592	0.3042542
jgi|Aurli1|46235|fgenesh1_kg.14_#_99_#_isotig03731	1085.982	1.449754	0.10751794	1.983443e-42	1.10998e-40
jgi|Aurli1|46242|fgenesh1_kg.14_#_106_#_isotig00625	575.003	-0.5997171	0.25165503	0.01212463	0.02087638
jgi|Aurli1|46245|fgenesh1_kg.14_#_109_#_isotig07460	836.7508	1.119427	0.11292424	1.077246e-23	1.801077e-22
jgi|Aurli1|46246|fgenesh1_kg.14_#_110_#_isotig05329	10921.78	1.613903	0.20553281	2.497177e-16	2.288822e-15
jgi|Aurli1|46252|fgenesh1_kg.14_#_116_#_isotig01164	3747.637	1.756775	0.15705846	1.891556e-30	5.081843e-29
jgi|Aurli1|46261|fgenesh1_kg.14_#_125_#_isotig09601	2973.51	2.956009	0.4352881	8.443086e-13	5.542761e-12
jgi|Aurli1|46265|fgenesh1_kg.14_#_129_#_isotig08416	541.3299	-0.5089385	0.28960081	0.06016973	0.08932103
jgi|Aurli1|46270|fgenesh1_kg.14_#_134_#_isotig01269	2621.934	1.876697	0.30649884	3.425332e-11	1.898269e-10
jgi|Aurli1|46273|fgenesh1_kg.14_#_137_#_isotig06134	330.4276	1.291056	0.13066454	8.900828e-24	1.498289e-22
jgi|Aurli1|46278|fgenesh1_kg.14_#_142_#_isotig01760	591.0192	-1.225144	0.18122289	2.94924e-12	1.836927e-11
jgi|Aurli1|46280|fgenesh1_kg.14_#_144_#_isotig03846	277.4428	0.296181	0.12462771	0.01616437	0.02712045
jgi|Aurli1|46281|fgenesh1_kg.14_#_145_#_isotig07162	772.309	0.2140259	0.1185051	0.06790967	0.09944706
jgi|Aurli1|46283|fgenesh1_kg.14_#_147_#_isotig03629	1467.169	2.134615	0.19693492	6.757847e-29	1.642932e-27
jgi|Aurli1|46286|fgenesh1_kg.14_#_150_#_isotig12514	43.92988	0.6562231	0.21342944	0.001416562	0.002898802
jgi|Aurli1|46294|fgenesh1_kg.14_#_158_#_isotig03244	918.646	0.007514816	0.10330759	0.9415389	0.9547366
jgi|Aurli1|46295|fgenesh1_kg.14_#_159_#_isotig04157	576.6128	0.3368667	0.21711687	0.1074476	0.1496898
jgi|Aurli1|46302|fgenesh1_kg.14_#_166_#_isotig00445	38385.24	0.1787097	0.12198869	0.1384044	0.1876348
jgi|Aurli1|46307|fgenesh1_kg.14_#_171_#_isotig04550	134.6102	1.665803	0.7043008	0.001497734	0.003053533
jgi|Aurli1|46309|fgenesh1_kg.14_#_173_#_isotig09030	48.2742	-0.761407	0.33595128	0.01281199	0.02196806
jgi|Aurli1|46310|fgenesh1_kg.14_#_174_#_isotig08611	82.81288	4.600169	0.35327278	5.029968e-40	2.421897e-38
jgi|Aurli1|46325|fgenesh1_kg.14_#_189_#_isotig03753	301.79	0.4401763	0.11425551	9.936098e-05	0.0002466974
jgi|Aurli1|46328|fgenesh1_kg.14_#_192_#_isotig07326	1912.038	0.3427083	0.15070245	0.02063838	0.03386823
jgi|Aurli1|46332|fgenesh1_kg.14_#_196_#_isotig05226	109.6724	-0.3494302	0.16003409	0.02592053	0.04168309
jgi|Aurli1|46339|fgenesh1_kg.15_#_2_#_isotig01331	7.757272	-1.152294	0.37576069	0.0005284425	0.001167929
jgi|Aurli1|46340|fgenesh1_kg.15_#_3_#_isotig03578	4219.831	1.033788	0.2203271	9.459425e-07	3.135522e-06
jgi|Aurli1|46343|fgenesh1_kg.15_#_6_#_isotig00258	7494.461	-0.9998708	0.23246116	6.370611e-06	1.880871e-05
jgi|Aurli1|46346|fgenesh1_kg.15_#_9_#_isotig10635	101.6508	-0.4560924	0.13225361	0.0004716852	0.001049841
jgi|Aurli1|46347|fgenesh1_kg.15_#_10_#_isotig00687	14342.49	1.144061	0.2772008	9.533256e-06	2.753763e-05
jgi|Aurli1|46348|fgenesh1_kg.15_#_11_#_isotig04937	1280.663	-0.1702603	0.10610526	0.1055534	0.1472446
jgi|Aurli1|46351|fgenesh1_kg.15_#_14_#_isotig04765	688.8024	0.02387569	0.13087035	0.8533558	0.8841798
jgi|Aurli1|46353|fgenesh1_kg.15_#_16_#_isotig01448	214.0074	0.04576987	0.12025115	0.7003558	0.7552008
jgi|Aurli1|46354|fgenesh1_kg.15_#_17_#_isotig06083	320.5405	-2.504873	0.41676971	7.753318e-11	4.127125e-10
jgi|Aurli1|46360|fgenesh1_kg.15_#_23_#_isotig02511	2444.931	-0.04025485	0.15059697	0.7856379	0.8288995
jgi|Aurli1|46369|fgenesh1_kg.15_#_32_#_isotig05992	711.0153	-1.201154	0.30480859	1.794443e-05	4.969483e-05
jgi|Aurli1|46371|fgenesh1_kg.15_#_34_#_isotig07112	944.3727	-0.6671059	0.10306764	6.626497e-11	3.552818e-10
jgi|Aurli1|46379|fgenesh1_kg.15_#_42_#_isotig04799	212.4305	-0.4113622	0.19686372	0.03122681	0.04933877
jgi|Aurli1|4638|gm1.4638_g	1200.098	-0.2940233	0.13847383	0.03116207	0.04925222
jgi|Aurli1|46380|fgenesh1_kg.15_#_43_#_isotig06598	102.2574	-0.5670495	0.17784226	0.001073917	0.002243441
jgi|Aurli1|46382|fgenesh1_kg.15_#_45_#_isotig05345	2673.544	0.7310179	0.11554032	1.580024e-10	8.187196e-10
jgi|Aurli1|46387|fgenesh1_kg.15_#_50_#_isotig01551	1062.041	1.375254	0.21186422	1.134243e-11	6.624978e-11
jgi|Aurli1|46388|fgenesh1_kg.15_#_51_#_isotig01898	1458.325	0.1089122	0.11392708	0.3342947	0.4060271
jgi|Aurli1|46389|fgenesh1_kg.15_#_52_#_isotig06471	372.419	-0.7615652	0.15124807	2.858273e-07	1.012376e-06
jgi|Aurli1|46390|fgenesh1_kg.15_#_53_#_isotig00769	24546.44	0.875457	0.15791698	1.471867e-08	6.092044e-08
jgi|Aurli1|46393|fgenesh1_kg.15_#_56_#_isotig03146	627.332	0.4089529	0.15494319	0.007157781	0.01289009
jgi|Aurli1|46394|fgenesh1_kg.15_#_57_#_isotig09311	819.4847	0.07723647	0.21828628	0.7135559	0.7672032
jgi|Aurli1|46402|fgenesh1_kg.15_#_65_#_isotig02602	293.1494	-0.1929166	0.24850087	0.4153468	0.4884302
jgi|Aurli1|46405|fgenesh1_kg.15_#_68_#_isotig05347	974.0116	0.6826133	0.12964693	9.385492e-08	3.533558e-07
jgi|Aurli1|46408|fgenesh1_kg.15_#_71_#_isotig07338	437.2195	0.6304166	0.10962456	6.363636e-09	2.765096e-08
jgi|Aurli1|46419|fgenesh1_kg.15_#_82_#_isotig09953	1692.794	0.8037601	0.16877509	1.068388e-06	3.516245e-06
jgi|Aurli1|4642|gm1.4642_g	6.650727	0.633185	1.05135894	0.2437757	0.3083321
jgi|Aurli1|46422|fgenesh1_kg.15_#_85_#_isotig01485	2946.874	4.351463	0.33699763	2.886611e-39	1.313142e-37
jgi|Aurli1|46425|fgenesh1_kg.15_#_88_#_isotig09099	1730.053	2.189873	0.15835641	5.428578e-45	3.530957e-43
jgi|Aurli1|46434|fgenesh1_kg.15_#_97_#_isotig05638	1193.75	0.2198747	0.09667475	0.02197983	0.03585139
jgi|Aurli1|46439|fgenesh1_kg.15_#_102_#_isotig01719	1960.023	0.6130907	0.11633475	9.934788e-08	3.729947e-07
jgi|Aurli1|46440|fgenesh1_kg.15_#_103_#_isotig10948	9.677547	-0.2534722	0.35186844	0.4268477	0.4999725
jgi|Aurli1|46445|fgenesh1_kg.15_#_108_#_isotig02810	986.7252	0.8329773	0.12545553	1.701229e-11	9.759856e-11
jgi|Aurli1|46447|fgenesh1_kg.15_#_110_#_isotig00815	45.50486	0.5782348	0.33918504	0.06131945	0.0908618
jgi|Aurli1|46450|fgenesh1_kg.15_#_113_#_isotig11242	16.8684	0.2955381	0.33005394	0.3290572	0.4006501
jgi|Aurli1|46455|fgenesh1_kg.15_#_118_#_isotig00659	363.0896	3.864622	0.58989162	4.747343e-12	2.888925e-11
jgi|Aurli1|46457|fgenesh1_kg.15_#_120_#_isotig04048	4429.405	1.64518	0.16271948	2.665445e-25	5.054801e-24
jgi|Aurli1|46459|fgenesh1_kg.15_#_122_#_isotig07171	1593.428	0.2442936	0.12751077	0.05238338	0.07889159
jgi|Aurli1|46461|fgenesh1_kg.15_#_124_#_isotig05114	1360.108	-0.3595942	0.13866726	0.008482028	0.01506449
jgi|Aurli1|46468|fgenesh1_kg.15_#_131_#_isotig10676	944.182	-0.2303481	0.24357163	0.3219688	0.3930521
jgi|Aurli1|46471|fgenesh1_kg.15_#_134_#_isotig07101	791.3008	-0.003554801	0.09806396	0.9708708	0.9779266
jgi|Aurli1|46473|fgenesh1_kg.15_#_136_#_isotig07215	888.1477	0.9133406	0.14393322	1.033037e-10	5.446123e-10
jgi|Aurli1|46480|fgenesh1_kg.15_#_143_#_isotig06866	863.416	-0.4719898	0.18532123	0.008871242	0.01569747
jgi|Aurli1|46484|fgenesh1_kg.15_#_147_#_isotig08912	332.1028	-0.6264951	0.16349101	9.006134e-05	0.000224888
jgi|Aurli1|46487|fgenesh1_kg.15_#_150_#_isotig03603	653.8385	0.3503795	0.09625467	0.0002460575	0.0005751942
jgi|Aurli1|46492|fgenesh1_kg.15_#_155_#_isotig05405	919.1233	0.7178438	0.1344534	5.979074e-08	2.310309e-07
jgi|Aurli1|46494|fgenesh1_kg.15_#_157_#_isotig07581	1670.782	1.331722	0.2819009	3.532722e-07	1.236786e-06
jgi|Aurli1|46495|fgenesh1_kg.15_#_158_#_isotig03618	10666.42	0.1305957	0.07413464	0.07689502	0.1110806
jgi|Aurli1|46498|fgenesh1_kg.15_#_161_#_isotig03852	1039.278	-0.4014196	0.13503635	0.002567394	0.005030928
jgi|Aurli1|46506|fgenesh1_kg.15_#_169_#_isotig00778	5498.092	-0.5872535	0.15549054	0.0001176792	0.0002889854
jgi|Aurli1|4651|gm1.4651_g	31.38381	1.747542	0.25354854	2.452686e-13	1.687075e-12
jgi|Aurli1|46511|fgenesh1_kg.15_#_174_#_isotig04039	852.1408	0.1930451	0.16898561	0.2429009	0.3074091
jgi|Aurli1|46513|fgenesh1_kg.15_#_176_#_isotig01713	533.6545	1.75578	0.10577323	2.660953e-63	5.19236e-61
jgi|Aurli1|46517|fgenesh1_kg.15_#_180_#_isotig01054	15187.89	-0.1047232	0.12022948	0.3784826	0.4514099
jgi|Aurli1|46518|fgenesh1_kg.15_#_181_#_isotig12168	76.58174	0.8666796	0.46783358	0.02702211	0.04325754
jgi|Aurli1|46519|fgenesh1_kg.15_#_182_#_isotig06709	572.2587	0.7715593	0.27094937	0.002461981	0.004840405
jgi|Aurli1|46521|fgenesh1_kg.15_#_184_#_isotig08749	414.1166	0.6928714	0.21401632	0.0007740772	0.001660817
jgi|Aurli1|46523|fgenesh1_kg.15_#_186_#_isotig03788	473.3398	-0.9954099	0.24933809	2.457173e-05	6.669085e-05
jgi|Aurli1|46525|fgenesh1_kg.15_#_188_#_isotig05154	3251.605	0.2334356	0.15510115	0.1252251	0.1715713
jgi|Aurli1|46538|fgenesh1_kg.15_#_201_#_isotig03407	2566.021	0.7573773	0.12253955	3.880473e-10	1.925307e-09
jgi|Aurli1|46547|fgenesh1_kg.15_#_210_#_isotig02771	3576.369	0.4769677	0.11497003	2.764806e-05	7.461707e-05
jgi|Aurli1|46552|fgenesh1_kg.15_#_215_#_isotig07364	373.0604	-0.3053144	0.13516776	0.02196888	0.03584141
jgi|Aurli1|46556|fgenesh1_kg.15_#_219_#_isotig10666	45.58072	-0.7082	0.31461073	0.01458887	0.02469783
jgi|Aurli1|46559|fgenesh1_kg.15_#_222_#_isotig12657	22.51578	-2.777477	0.35512287	3.683655e-16	3.32493e-15
jgi|Aurli1|46560|fgenesh1_kg.15_#_223_#_isotig05489	3303.398	0.6031437	0.10579679	8.790839e-09	3.739763e-08
jgi|Aurli1|46564|fgenesh1_kg.15_#_227_#_isotig07004	732.6878	1.248003	0.16527319	8.663699e-15	6.870731e-14
jgi|Aurli1|46578|fgenesh1_kg.16_#_10_#_isotig06962	581.6205	-0.7252909	0.10650203	6.224329e-12	3.738631e-11
jgi|Aurli1|46582|fgenesh1_kg.16_#_14_#_isotig00692	14782.49	0.222976	0.20184054	0.2542437	0.3199622
jgi|Aurli1|46585|fgenesh1_kg.16_#_17_#_isotig06252	597.6708	-0.06779347	0.08932725	0.4451308	0.517992
jgi|Aurli1|46589|fgenesh1_kg.16_#_21_#_isotig01669	8175.032	-0.1657488	0.08798515	0.05809323	0.0865417
jgi|Aurli1|46592|fgenesh1_kg.16_#_24_#_isotig11187	61.59716	-0.05650519	0.45999005	0.8842416	0.909383
jgi|Aurli1|46595|fgenesh1_kg.16_#_27_#_isotig12010	20.92168	0.9100395	0.46373778	0.01946975	0.03214969
jgi|Aurli1|466|gm1.466_g	96.13836	-5.240609	0.37078695	4.443114e-47	3.245881e-45
jgi|Aurli1|46600|fgenesh1_kg.16_#_32_#_isotig01310	1108.077	0.2629485	0.11398009	0.01979901	0.03262799
jgi|Aurli1|46610|fgenesh1_kg.16_#_42_#_isotig11852	107.7753	-1.861156	0.32707703	4.979878e-10	2.441375e-09
jgi|Aurli1|46619|fgenesh1_kg.16_#_51_#_isotig08620	443.6069	-0.4595465	0.24383206	0.0481849	0.07318539
jgi|Aurli1|46621|fgenesh1_kg.16_#_53_#_isotig12897	108.5812	1.262264	0.21639721	1.034331e-09	4.922699e-09
jgi|Aurli1|46627|fgenesh1_kg.16_#_59_#_isotig01436	8819.537	1.132601	0.14343575	8.110969e-16	7.063164e-15
jgi|Aurli1|4663|gm1.4663_g	171.5866	0.3422803	0.12674923	0.006251586	0.01138816
jgi|Aurli1|46630|fgenesh1_kg.16_#_62_#_isotig04356	1849.114	0.1917343	0.10744447	0.07180794	0.1044543
jgi|Aurli1|46632|fgenesh1_kg.16_#_64_#_isotig06315	316.8558	0.6096849	0.13713904	6.370022e-06	1.880871e-05
jgi|Aurli1|46635|fgenesh1_kg.16_#_67_#_isotig06873	2328.461	0.1333112	0.14606505	0.3535509	0.4258231
jgi|Aurli1|46637|fgenesh1_kg.16_#_69_#_isotig02689	451.8084	0.6400589	0.07918557	4.502704e-16	4.022596e-15
jgi|Aurli1|46638|fgenesh1_kg.16_#_70_#_isotig09898	499.928	0.4687385	0.16453294	0.003609618	0.006874359
jgi|Aurli1|46653|fgenesh1_kg.16_#_85_#_isotig06616	840.5664	-1.344091	0.15465886	5.318328e-19	6.324844e-18
jgi|Aurli1|46654|fgenesh1_kg.16_#_86_#_isotig04531	789.4962	0.147754	0.07841316	0.05833723	0.08684412
jgi|Aurli1|46657|fgenesh1_kg.16_#_89_#_isotig02963	1292.531	0.4621511	0.07608954	1.051357e-09	4.995713e-09
jgi|Aurli1|46672|fgenesh1_kg.16_#_104_#_isotig04440	1084.73	-0.6892845	0.18287718	0.0001069735	0.000264273
jgi|Aurli1|46673|fgenesh1_kg.16_#_105_#_isotig02638	321.6597	-0.2565437	0.11597365	0.02541208	0.0409611
jgi|Aurli1|46674|fgenesh1_kg.16_#_106_#_isotig11019	47.8136	-0.3925547	0.23117971	0.07656504	0.1106362
jgi|Aurli1|46675|fgenesh1_kg.16_#_107_#_isotig00967	4829.431	0.5560151	0.13769678	4.139137e-05	0.0001090291
jgi|Aurli1|46676|fgenesh1_kg.16_#_108_#_isotig01409	115.3257	1.165224	0.36159609	0.000302033	0.0006953117
jgi|Aurli1|46678|fgenesh1_kg.16_#_110_#_isotig09714	1047.038	-1.128834	0.1389199	1.268596e-16	1.202126e-15
jgi|Aurli1|46679|fgenesh1_kg.16_#_111_#_isotig08851	1187.958	-0.7344687	0.1459858	3.039285e-07	1.072391e-06
jgi|Aurli1|46680|fgenesh1_kg.16_#_112_#_isotig05297	1738.477	-0.9526661	0.33808551	0.001884545	0.003777241
jgi|Aurli1|46681|fgenesh1_kg.16_#_113_#_isotig08790	230.3544	-0.5048328	0.27263691	0.04940228	0.07482748
jgi|Aurli1|46684|fgenesh1_kg.16_#_116_#_isotig02202	1420.892	0.6596995	0.15313973	1.127943e-05	3.221143e-05
jgi|Aurli1|46687|fgenesh1_kg.16_#_119_#_isotig05067	712.8361	1.360971	0.11670762	2.80125e-32	8.226246e-31
jgi|Aurli1|46689|fgenesh1_kg.16_#_121_#_isotig01751	5532.82	-0.3378963	0.19152608	0.06946318	0.1013717
jgi|Aurli1|4669|gm1.4669_g	1.090018	0.03935501	0.55796893	0.9276876	0.9434003
jgi|Aurli1|46695|fgenesh1_kg.16_#_127_#_isotig10207	135.0846	0.1878032	0.14934759	0.2008203	0.2605797
jgi|Aurli1|46697|fgenesh1_kg.16_#_129_#_isotig12335	85.41093	-0.643344	0.19104882	0.0005223548	0.001155508
jgi|Aurli1|467|gm1.467_g	215.9085	-0.7463261	0.14807561	2.849382e-07	1.009709e-06
jgi|Aurli1|46705|fgenesh1_kg.16_#_137_#_isotig07709	775.4482	-0.2234244	0.19574147	0.2396924	0.3038672
jgi|Aurli1|46709|fgenesh1_kg.16_#_141_#_isotig01324	3135.541	-0.08261124	0.16689742	0.6130902	0.6755111
jgi|Aurli1|46719|fgenesh1_kg.16_#_151_#_isotig09280	186.5383	-0.1700675	0.20803856	0.3979541	0.4710775
jgi|Aurli1|46720|fgenesh1_kg.16_#_152_#_isotig06781	10369.39	2.451958	0.20789678	2.066089e-33	6.464156e-32
jgi|Aurli1|46721|fgenesh1_kg.16_#_153_#_isotig03939	1414.575	-0.3747772	0.21279634	0.06802587	0.09956806
jgi|Aurli1|46724|fgenesh1_kg.16_#_156_#_isotig09544	1312.263	0.07537634	0.17368314	0.6569347	0.7155069
jgi|Aurli1|46728|fgenesh1_kg.16_#_160_#_contig01527	2145.229	0.9688266	0.10252803	1.441781e-21	2.071862e-20
jgi|Aurli1|46730|fgenesh1_kg.16_#_162_#_isotig08176	70.86592	1.110564	0.18673765	8.030235e-10	3.870276e-09
jgi|Aurli1|46740|fgenesh1_kg.16_#_172_#_isotig02460	1601.266	1.232434	0.12101144	4.94913e-25	9.197442e-24
jgi|Aurli1|46743|fgenesh1_kg.16_#_175_#_isotig08671	1470.409	2.16	0.15983572	3.967228e-43	2.325454e-41
jgi|Aurli1|46749|fgenesh1_kg.16_#_181_#_isotig05761	280.024	-0.1470442	0.16497574	0.3627518	0.4353492
jgi|Aurli1|46754|fgenesh1_kg.16_#_186_#_isotig09561	63.80618	0.3458614	0.24027147	0.1320329	0.1799345
jgi|Aurli1|46755|fgenesh1_kg.16_#_187_#_isotig12447	17.11014	1.070062	0.3232168	0.0002835556	0.0006562311
jgi|Aurli1|46759|fgenesh1_kg.16_#_191_#_isotig08663	228.2492	-0.5882518	0.11851496	5.172437e-07	1.772758e-06
jgi|Aurli1|4676|gm1.4676_g	88.87251	-1.035777	0.13104755	9.777775e-16	8.435393e-15
jgi|Aurli1|46762|fgenesh1_kg.16_#_194_#_isotig07048	621.7682	-0.1048196	0.12275619	0.387715	0.4609069
jgi|Aurli1|46763|fgenesh1_kg.16_#_195_#_isotig06055	183.9324	0.8484127	0.21375342	3.668584e-05	9.751766e-05
jgi|Aurli1|46769|fgenesh1_kg.16_#_201_#_isotig09291	377.6342	-1.233583	0.14005831	2.697954e-19	3.274195e-18
jgi|Aurli1|46777|fgenesh1_kg.17_#_6_#_isotig03659	690.0805	0.495483	0.19803261	0.009846721	0.01727515
jgi|Aurli1|46779|fgenesh1_kg.17_#_8_#_isotig02873	3638.372	1.411629	0.17884872	3.4741e-16	3.143435e-15
jgi|Aurli1|46780|fgenesh1_kg.17_#_9_#_isotig07255	2750.352	1.339711	0.29592853	8.920706e-07	2.964905e-06
jgi|Aurli1|46781|fgenesh1_kg.17_#_10_#_isotig04261	1134.827	0.7314664	0.13941849	9.71833e-08	3.650528e-07
jgi|Aurli1|46782|fgenesh1_kg.17_#_11_#_isotig06601	1229.64	-0.0917968	0.15956548	0.5574546	0.6253916
jgi|Aurli1|46785|fgenesh1_kg.17_#_14_#_isotig01701	14175.01	0.8430741	0.12341661	4.484829e-12	2.733663e-11
jgi|Aurli1|46790|fgenesh1_kg.17_#_19_#_isotig08384	116.7012	1.759776	0.42692687	2.01925e-06	6.402572e-06
jgi|Aurli1|46792|fgenesh1_kg.17_#_21_#_isotig00256	2068.039	0.7420764	0.08962743	7.742813e-17	7.475646e-16
jgi|Aurli1|46795|fgenesh1_kg.17_#_24_#_isotig06651	2750.963	0.5901986	0.07889166	5.538387e-14	4.042869e-13
jgi|Aurli1|46801|fgenesh1_kg.17_#_30_#_isotig13265	1223.942	0.6635833	0.15479534	1.23352e-05	3.503753e-05
jgi|Aurli1|46805|fgenesh1_kg.17_#_34_#_isotig04697	334.0364	-0.3011152	0.36992154	0.3640783	0.4366937
jgi|Aurli1|46809|fgenesh1_kg.17_#_38_#_isotig01926	1862.474	1.334753	0.13994098	2.220249e-22	3.359826e-21
jgi|Aurli1|46819|fgenesh1_kg.17_#_48_#_isotig03153	372.9184	-0.6359802	0.25754466	0.009145799	0.01615438
jgi|Aurli1|46820|fgenesh1_kg.17_#_49_#_isotig01696	416.6433	0.9064084	0.33202009	0.002712051	0.005285113
jgi|Aurli1|46830|fgenesh1_kg.17_#_59_#_isotig05773	440.7719	-0.6970694	0.14658706	1.297171e-06	4.220501e-06
jgi|Aurli1|46833|fgenesh1_kg.17_#_62_#_isotig02223	4011.828	1.640732	0.21562502	1.569308e-15	1.324578e-14
jgi|Aurli1|46834|fgenesh1_kg.17_#_63_#_isotig05631	825.4846	0.1088265	0.15031539	0.4613508	0.5339342
jgi|Aurli1|46835|fgenesh1_kg.17_#_64_#_isotig08723	1582.309	0.5764502	0.14257833	3.965476e-05	0.0001048645
jgi|Aurli1|46842|fgenesh1_kg.17_#_71_#_isotig09989	45.90283	-1.108035	0.39460293	0.001341747	0.002754827
